game_id,possession_number,lineup_id,lineup_profile,tactic,opponent_style,opponent_strength,schedule_fatigue,late_clock,transition,clutch_context,spacing,creation,rim_pressure,defense,rebounding,ball_security,pace,shot_quality,turnover_pressure,defensive_risk,rebound_matchup,actual_points
36,43,L06,Balanced playoff-style unit,empty_corner,zone,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.8777342936037751,0.5218002793133151,0.35982074122541186,0.43826123365098546,1.1978003667911703
36,44,L03,Big frontcourt rebound unit,empty_corner,zone,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7139411951876111,0.30167050304672177,0.2649501852601415,0.6737591902471955,0.9744464470279319
36,45,L08,Low-turnover veteran group,spread_pnr,drop,1.0156130909657757,0.21583692939971713,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.800856254192252,0.3743479189595151,0.35150881931531514,0.5526771020672218,0.7639438649300829
36,46,L09,Small-ball offensive group,early_drag,drop,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8056041354967042,0.442483025298827,0.5635943681136503,0.22969095420320193,1.149982700346116
36,47,L06,Balanced playoff-style unit,spread_pnr,pressure,1.0156130909657757,0.21583692939971713,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7524457328381003,0.3929892337826269,0.4054384125606075,0.5396501561492261,0.4372739646356043
36,48,L09,Small-ball offensive group,early_drag,pace,1.0156130909657757,0.21583692939971713,0.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8849597067960163,0.3880616032723426,0.599604669049418,0.34555446138016443,1.4820065876940833
36,49,L08,Low-turnover veteran group,empty_corner,size,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7580661351500145,0.305231219936635,0.45491860145370583,0.42637427086376334,1.1130226199819286
36,50,L11,Defensive glass control group,horns,drop,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.6573167291404544,0.37934279888243366,0.2597189851364235,0.6960480470435453,0.6337514862924829
36,51,L10,Player-development evaluation group,empty_corner,size,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.6679396874391925,0.44549972521696435,0.43974486925408324,0.3669520472911688,0.39062984824992836
36,52,L12,Late-clock creation group,post_split,pace,1.0156130909657757,0.21583692939971713,1.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.6116708880171212,0.5849848620968647,0.3610478258254105,0.43174962938750644,0.8154639085458696
36,53,L08,Low-turnover veteran group,switch_hunt,pressure,1.0156130909657757,0.21583692939971713,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7154445603222243,0.424968298476513,0.37089095130031974,0.36891841612809073,1.2203878055433763
37,0,L03,Big frontcourt rebound unit,spread_pnr,pace,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.6287885022779042,0.430404499914074,0.33022174364077356,0.8023816411722172,0.9549254351965061
37,1,L05,Bench spacing development group,horns,zone,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.6572385463677929,0.468337304832779,0.4427428403253577,0.4342552223075289,0.9816602661571283
37,2,L09,Small-ball offensive group,post_split,pressure,0.21565324289288004,0.5018349428213151,1.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8679847242061921,0.4566122899902229,0.6137441400669326,0.4929333949137062,1.1457645743981573
37,3,L03,Big frontcourt rebound unit,switch_hunt,pace,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.6278219924567272,0.4342853500224908,0.3845960467812585,0.8403230689768709,0.7916661037230617
37,4,L12,Late-clock creation group,switch_hunt,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.8107378251667261,0.3813262802758883,0.40517328513091705,0.5506181671691243,1.0038428866851712
37,5,L11,Defensive glass control group,early_drag,pressure,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.7044196560343945,0.3371709847526466,0.2784157150953424,0.7970079316371796,0.8975820808508332
37,6,L11,Defensive glass control group,horns,pressure,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.7541401218985897,0.31713236941712897,0.22239686674028394,0.7807428872463558,1.1233531466988205
37,7,L08,Low-turnover veteran group,switch_hunt,switch,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.487422653192478,0.5252403111993433,0.3925964725949202,0.6301724545065779,0.5943778077322001
37,8,L04,Switch-heavy defensive group,post_split,drop,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6354938140253805,0.4048696601956361,0.35801548693560636,0.6372447961848372,0.5968018245861486
37,9,L12,Late-clock creation group,switch_hunt,zone,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.8259397532838443,0.41515769298587896,0.5061232758396268,0.5895795733037312,1.1184178880069795
37,10,L11,Defensive glass control group,spread_pnr,zone,0.21565324289288004,0.5018349428213151,1.0,1.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.6802004901784164,0.4432247412434661,0.26005988145278136,0.7837472973655636,1.1266277126809543
37,11,L11,Defensive glass control group,empty_corner,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.7967961161279695,0.39807195293298014,0.3439071696458132,0.8359733017037021,1.5381083830146542
37,12,L08,Low-turnover veteran group,switch_hunt,switch,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.7810121836837074,0.34781880195623893,0.3912845493001978,0.5974851520824365,1.0402129610816173
37,13,L11,Defensive glass control group,empty_corner,pressure,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.5808567865842925,0.49205291078950547,0.27097226888299475,0.8524705339698566,1.1738594649743128
37,14,L06,Balanced playoff-style unit,early_drag,pressure,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.780585899175315,0.270039150920537,0.3400407517690892,0.5078574654860624,1.3332105215906895
37,15,L01,Spacing with two-way wings,post_split,zone,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.6906037997039524,0.36049410648027386,0.31020099598529444,0.538621834084501,1.5475054155750547
37,16,L09,Small-ball offensive group,early_drag,switch,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8044216610270658,0.4384062441611035,0.552240369888667,0.31098016350178065,1.00748791578518
37,17,L06,Balanced playoff-style unit,spread_pnr,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.8174758397639322,0.3802413444291875,0.3705667435464157,0.7476240876819173,1.324607803231764
37,18,L08,Low-turnover veteran group,spread_pnr,pace,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.8140586324098256,0.32706861691001066,0.31942837491594056,0.5708027080230316,1.0720122283578724
37,19,L05,Bench spacing development group,post_split,zone,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.7084740185049581,0.40661161091014103,0.4745455559737114,0.4667324222347254,0.9634030976950057
37,20,L08,Low-turnover veteran group,empty_corner,drop,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.8139184313624911,0.37922591883452395,0.44820634436779977,0.6569225606254036,1.511666045331762
37,21,L09,Small-ball offensive group,horns,pace,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8771416393113971,0.34433651191929054,0.5646158216722772,0.4106337947498795,1.6408023651818273
37,22,L09,Small-ball offensive group,switch_hunt,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.9290304161561791,0.3806553716433236,0.5367984615519179,0.4391359370902467,1.0015288336974355
37,23,L12,Late-clock creation group,spread_pnr,pressure,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.9081159755894148,0.43950125839814297,0.49527187823541896,0.531247774859822,1.2096263900023003
37,24,L12,Late-clock creation group,empty_corner,zone,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7070989380267538,0.41341749115498366,0.4828008972341184,0.4685189921625531,1.0920786002657545
37,25,L10,Player-development evaluation group,post_split,pace,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.5876408409147293,0.4446082224227539,0.5011728693487435,0.5581555393242509,1.5276361403131171
37,26,L04,Switch-heavy defensive group,spread_pnr,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7404048802657038,0.34997901779462226,0.3668412064463178,0.6783125800637165,1.1201866065811232
37,27,L04,Switch-heavy defensive group,switch_hunt,drop,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6444120559161917,0.34808233081645495,0.2900057376252179,0.6291774096615927,1.2968088365117634
37,28,L11,Defensive glass control group,spread_pnr,zone,0.21565324289288004,0.5018349428213151,1.0,1.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.5046976432262242,0.5364516621577182,0.23922614828138508,0.7715109885822052,0.9865563049175585
37,29,L06,Balanced playoff-style unit,spread_pnr,size,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.940125490162577,0.3876757291704949,0.37405266168248613,0.6576728013044163,0.9202324582508826
37,30,L02,High creation guard unit,empty_corner,switch,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8481351374743771,0.3839596147542503,0.44176129537578024,0.5544221431413415,0.6483852943626282
37,31,L10,Player-development evaluation group,empty_corner,switch,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.7349260589382055,0.37882213564452066,0.4332251126921599,0.5574481018410359,1.1836053039880614
37,32,L01,Spacing with two-way wings,spread_pnr,drop,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7603833518893879,0.3689351150828022,0.40706953848618027,0.5641781387795467,1.6654129212342987
37,33,L08,Low-turnover veteran group,post_split,size,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.4531274824984236,0.4382073525637684,0.4039626374034852,0.43995803422286894,0.745082858269815
37,34,L09,Small-ball offensive group,switch_hunt,drop,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8989065828342135,0.3961236312785023,0.42377759033752294,0.4232573730928223,0.996576991900576
37,35,L05,Bench spacing development group,post_split,drop,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.6945760313512865,0.3196888405928447,0.46466254074643903,0.44579140269726586,0.7839391060084759
37,36,L07,Rim pressure transition group,switch_hunt,pace,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.8793892670606462,0.3908570849302223,0.40361883367277684,0.5497815903992122,0.8599054630050813
37,37,L06,Balanced playoff-style unit,early_drag,pressure,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7999110314173649,0.35885335473183716,0.43139172173280677,0.5525115371607767,0.7426997747260078
37,38,L09,Small-ball offensive group,switch_hunt,zone,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8468919822987209,0.34099617779635144,0.48847920478235074,0.42541457251441533,1.1127930451451258
37,39,L03,Big frontcourt rebound unit,horns,switch,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7507388075966556,0.40371736775812517,0.2572961592966397,0.7214103239158605,0.6632377181086242
37,40,L05,Bench spacing development group,switch_hunt,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.6435196169852373,0.4325038918139808,0.5240185979139136,0.2998934369991039,0.23416311482663787
37,41,L11,Defensive glass control group,spread_pnr,zone,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.665361181354775,0.34102916470575606,0.31220711542001134,0.8898333859224903,1.4723267330312997
37,42,L02,High creation guard unit,early_drag,switch,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.7635689740992029,0.31590100110260055,0.4623463327598319,0.466380065643554,0.42824126645745575
37,43,L04,Switch-heavy defensive group,early_drag,switch,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.8162312858773257,0.4278142601287821,0.33652784197247065,0.5697135128822068,0.6852167957925271
37,44,L01,Spacing with two-way wings,spread_pnr,pace,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7611549050504763,0.2711874153640364,0.3697439697004633,0.5889380117475967,1.2139074484908245
37,45,L04,Switch-heavy defensive group,spread_pnr,switch,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6351032422806241,0.38110495822177404,0.30786207306556673,0.7038568777670764,1.4026849111525324
37,46,L08,Low-turnover veteran group,post_split,size,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6451962973228523,0.25105180160131946,0.41094050198389254,0.5375407411098224,1.0543768095412722
37,47,L08,Low-turnover veteran group,early_drag,size,0.21565324289288004,0.5018349428213151,1.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.5932234751339844,0.3771457373620653,0.425371193335012,0.5172163588479277,1.22462947418731
37,48,L01,Spacing with two-way wings,horns,drop,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.775114546055194,0.4531609953549116,0.32353905428335067,0.6040601989721903,0.7826518608481863
37,49,L02,High creation guard unit,early_drag,zone,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.810701988419221,0.47150737417554806,0.4486869522376262,0.5472221894699403,1.3348601234552473
37,50,L06,Balanced playoff-style unit,switch_hunt,drop,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7199690581020078,0.30642179501706357,0.37728918351700896,0.60242143205665,1.1750371801161057
37,51,L04,Switch-heavy defensive group,spread_pnr,pressure,0.21565324289288004,0.5018349428213151,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.725892756583173,0.33545184559367397,0.39533114587944873,0.5381203245402095,1.7195753404349072
37,52,L03,Big frontcourt rebound unit,spread_pnr,switch,0.21565324289288004,0.5018349428213151,0.0,0.0,0.0,0.55,0.58,0.76,0.74,0.88,0.65,0.54,0.7286175506359622,0.47956404252714746,0.28122596100186614,0.76073890818615,0.7116925209516687
37,53,L09,Small-ball offensive group,horns,zone,0.21565324289288004,0.5018349428213151,1.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8422109428000135,0.5871638107421484,0.6815033136105093,0.5204511919987527,1.692544300901061
38,0,L08,Low-turnover veteran group,horns,size,0.17884214758064826,0.2769614288291487,1.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.5256317099405109,0.3486790683923828,0.3664192527906234,0.5492103491182897,1.278190748408067
38,1,L12,Late-clock creation group,empty_corner,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7930932291772077,0.298561250064913,0.42926077377986666,0.5664903000692197,1.4147886537850938
38,2,L07,Rim pressure transition group,early_drag,switch,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.8436585236148146,0.35500798127853966,0.3677099409598129,0.5444995840231053,0.884208130223562
38,3,L10,Player-development evaluation group,spread_pnr,drop,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.7834454139205256,0.34495870252780314,0.46556597936493677,0.5429881415797673,1.107660427496841
38,4,L10,Player-development evaluation group,switch_hunt,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.6242725279911711,0.37667008543950514,0.45931357601270134,0.5400118975693357,0.9509485544188868
38,5,L04,Switch-heavy defensive group,spread_pnr,zone,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6837999658766651,0.43494342462876007,0.22264477386803141,0.6177708941839599,0.5950166544053417
38,6,L09,Small-ball offensive group,early_drag,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8729041397431232,0.3694678650045569,0.5547352171219225,0.4534543855010303,0.11208608259928095
38,7,L08,Low-turnover veteran group,early_drag,zone,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.69,0.68,0.55,0.69,0.59,0.91,0.52,0.6947116672806444,0.37277115305625014,0.30317249329278917,0.5065186954736801,1.2750196976755657
38,8,L02,High creation guard unit,switch_hunt,switch,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.8493458358760754,0.3857174112863366,0.4944388286827271,0.5844042713486707,1.01083197997663
38,9,L11,Defensive glass control group,early_drag,pressure,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.5616579944137098,0.2557867081261306,0.2210540203314276,0.8163476689335848,1.0667048038704134
38,10,L04,Switch-heavy defensive group,switch_hunt,zone,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6970545964269411,0.40680971479265504,0.2101116030905708,0.6294344595304087,1.0697618101141475
38,11,L09,Small-ball offensive group,spread_pnr,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8218297275838402,0.41224923533865976,0.5518321809266692,0.40688817932799975,1.2792537549806835
38,12,L05,Bench spacing development group,early_drag,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.7349193807719103,0.43840818173180035,0.5155651573432845,0.5335472536432044,1.7892934860420877
38,13,L04,Switch-heavy defensive group,switch_hunt,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7292106416106228,0.42429355562781834,0.20835133885713153,0.7253692217701062,1.678573403147461
38,14,L07,Rim pressure transition group,spread_pnr,size,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.872277129548889,0.425420362904466,0.47639240080650125,0.6231390565865192,1.3850139284833145
38,15,L02,High creation guard unit,switch_hunt,size,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.73,0.88,0.67,0.57,0.47,0.62,0.76,0.7860023948826759,0.4517167406650736,0.4164921493107524,0.48575318511369603,0.7904715648153317
38,16,L09,Small-ball offensive group,post_split,switch,0.17884214758064826,0.2769614288291487,1.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7422375976742001,0.45129680036786624,0.5202444948961812,0.4545558644679413,0.6490117633969384
38,17,L09,Small-ball offensive group,early_drag,pressure,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.8246282667682208,0.3447544478308021,0.5248396689518016,0.515696137762688,1.2903118669983815
38,18,L04,Switch-heavy defensive group,early_drag,switch,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.8785008434954166,0.3563688323968713,0.3372369568137825,0.5887991911531605,1.2717188671053168
38,19,L01,Spacing with two-way wings,spread_pnr,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7670126398380446,0.22127321111753945,0.3049617924174552,0.6114837916659419,1.3011137372571848
38,20,L04,Switch-heavy defensive group,switch_hunt,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6854616555922903,0.3332865857463334,0.28800373311995914,0.7881106496902647,0.7978468579428909
38,21,L09,Small-ball offensive group,empty_corner,size,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7571341114222696,0.3909159033213931,0.4966567417199178,0.3966725864086607,1.290209319469703
38,22,L04,Switch-heavy defensive group,horns,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.7061704244741045,0.38931955817431063,0.23529410772276255,0.6230256874439771,0.5876376340401146
38,23,L05,Bench spacing development group,spread_pnr,switch,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.81,0.54,0.49,0.52,0.43,0.58,0.71,0.752407244101511,0.30979515159508914,0.4151682703659708,0.4997981591400462,0.5750164222467404
38,24,L01,Spacing with two-way wings,spread_pnr,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7289403094391647,0.3779849633073021,0.3280398993777153,0.541356928973909,0.8892829501674084
38,25,L09,Small-ball offensive group,switch_hunt,switch,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.6885244300904652,0.33587665765649155,0.5083482132189969,0.38941544851841203,1.1356686126142572
38,26,L09,Small-ball offensive group,early_drag,size,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.7005760751660306,0.32909384450656576,0.5811608059756999,0.3201609083776793,0.8538778950642093
38,27,L07,Rim pressure transition group,switch_hunt,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.6885541043318961,0.39420883344431235,0.4538652670575163,0.5323897514331466,1.3019604972215317
38,28,L07,Rim pressure transition group,post_split,pace,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.817614210307555,0.46662682074050726,0.44617012117488497,0.5860641791892222,0.8596265576545581
38,29,L10,Player-development evaluation group,post_split,pressure,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.6719947566305677,0.4131512178169055,0.4876750901251124,0.42008915817867915,0.6096418248044375
38,30,L09,Small-ball offensive group,post_split,pressure,0.17884214758064826,0.2769614288291487,1.0,1.0,0.0,0.91,0.76,0.54,0.48,0.36,0.69,0.79,0.6515431685653492,0.43278091640755956,0.4575517342453935,0.45601344881229927,1.087105638041857
38,31,L04,Switch-heavy defensive group,early_drag,size,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.6467126073787575,0.36190645412922584,0.32354227274655045,0.6540169020399074,1.4595842753588733
38,32,L06,Balanced playoff-style unit,spread_pnr,pressure,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7535800755674671,0.41466880051068883,0.36984344167546596,0.6091062918542771,0.8518773161651316
38,33,L07,Rim pressure transition group,horns,pace,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.6,0.7,0.89,0.6,0.61,0.57,0.83,0.8832052714112384,0.42123624249049463,0.4845556930879291,0.6126214038244832,1.2475092863645636
38,34,L10,Player-development evaluation group,early_drag,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.62,0.49,0.58,0.5,0.52,0.54,0.67,0.5841939765092835,0.399036306324152,0.4411922324129276,0.5306842945709613,1.0525375080583774
38,35,L11,Defensive glass control group,horns,drop,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.624356773850276,0.39598047566171646,0.2664346549686529,0.8116082380797962,1.3456349931309708
38,36,L12,Late-clock creation group,post_split,zone,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.8639713250968608,0.2780887384897241,0.3526459737608282,0.4335979582527314,1.5941208971987166
38,37,L11,Defensive glass control group,spread_pnr,drop,0.17884214758064826,0.2769614288291487,1.0,0.0,0.0,0.58,0.57,0.62,0.86,0.92,0.69,0.49,0.577591303250518,0.4655905956795978,0.2571637117414006,0.7086458107632179,0.8421261049277308
38,38,L01,Spacing with two-way wings,horns,size,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.87,0.72,0.61,0.78,0.58,0.74,0.69,0.7534810774807543,0.372234352954535,0.3574699344321302,0.633367221185051,1.7235928393438689
38,39,L06,Balanced playoff-style unit,post_split,zone,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.76,0.75,0.66,0.79,0.66,0.78,0.63,0.7338927599068805,0.2930238883544895,0.33431785237952577,0.5991570119170848,1.0066941981168955
38,40,L04,Switch-heavy defensive group,horns,pressure,0.17884214758064826,0.2769614288291487,0.0,1.0,0.0,0.64,0.61,0.57,0.91,0.68,0.7,0.61,0.8055665689172523,0.2966156335642802,0.3205420118215153,0.7141509596995087,1.1149343047264257
38,41,L12,Late-clock creation group,empty_corner,pace,0.17884214758064826,0.2769614288291487,0.0,0.0,0.0,0.74,0.91,0.59,0.63,0.51,0.66,0.57,0.7859551244370021,0.41765052501030075,0.4181248500544912,0.41070116230983705,1.1536168722313924
